SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
275928,0,Cash loans,F,N,Y,0,67500.0,552555.0,24466.5,477000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.008068,-20240,365243,-70.0,-3688,0.0,1,0,0,1,0,0,Unknown,2.0,3,3,THURSDAY,9,0,0,0,0,0,0,Unknown,,0.1455044698689401,0.3360615207658242,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Missing,Missing,-999.0,Missing,Missing,1.0,0.0,1.0,0.0,-327.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0
279900,0,Cash loans,F,N,Y,0,135000.0,675000.0,32602.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.002042,-18872,-1254,-5134.0,-2424,0.0,1,1,0,1,0,0,Unknown,1.0,3,3,FRIDAY,10,0,0,0,0,0,0,School,,0.1653213375243238,0.6380435278721609,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Missing,Missing,-999.0,Missing,Missing,0.0,0.0,0.0,0.0,-952.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
280572,0,Cash loans,F,N,Y,0,405000.0,1190340.0,63418.5,1125000.0,Unaccompanied,Pensioner,Higher education,Civil marriage,House / apartment,0.072508,-11743,365243,-7817.0,-4106,0.0,1,0,0,1,1,0,Unknown,2.0,1,1,SUNDAY,14,0,0,0,0,0,0,Unknown,,0.4474520339779709,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Missing,Missing,-999.0,Missing,Missing,0.0,0.0,0.0,0.0,-342.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
280664,0,Cash loans,F,Y,Y,0,90000.0,495000.0,27000.0,495000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.028663,-17544,-1282,-762.0,-1090,7.0,1,1,0,1,0,0,Core staff,2.0,2,2,WEDNESDAY,16,0,0,0,0,0,0,Self-employed,,0.6021524966136308,0.7838324335199619,0.1412,0.1601,0.9757,-999.0,-999.0,0.0,0.2759,0.1667,-999.0,-999.0,-999.0,0.1035,-999.0,0.0708,0.1439,0.1661,0.9757,-999.0,-999.0,0.0,0.2759,0.1667,-999.0,-999.0,-999.0,0.1078,-999.0,0.075,0.1426,0.1601,0.9757,-999.0,-999.0,0.0,0.2759,0.1667,-999.0,-999.0,-999.0,0.1054,-999.0,0.0723,Missing,Missing,0.1594,"Stone, brick",No,2.0,0.0,2.0,0.0,-3278.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
283025,0,Cash loans,F,N,Y,0,216000.0,755190.0,36459.0,675000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.010147,-21409,365243,-3692.0,-3692,0.0,1,0,0,1,1,0,Unknown,2.0,2,2,FRIDAY,11,0,0,0,0,0,0,Unknown,,0.5659936562921726,0.6738300778602003,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Missing,Missing,-999.0,Missing,Missing,7.0,0.0,7.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
283646,0,Cash loans,M,Y,Y,0,225000.0,1256400.0,36733.5,900000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.072508,-21682,-1150,-2602.0,-4605,11.0,1,1,0,1,1,0,Unknown,1.0,1,1,SATURDAY,15,0,0,0,0,0,0,School,,0.7599742721412209,,0.0925,0.1155,0.9925,0.898,0.0823,0.29,0.1207,0.2708,0.3021,0.0657,0.0754,0.0695,0.0,0.013,0.0378,0.0802,0.9926,0.902,0.0541,0.1611,0.069,0.3333,0.375,0.014,0.0331,0.0327,0.0,0.0018,0.0749,0.0941,0.9925,0.8994,0.0684,0.3,0.1207,0.3125,0.3542,0.0419,0.0616,0.0566,0.0,0.004,reg oper account,block of flats,0.1797,Panel,No,0.0,0.0,0.0,0.0,-419.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
284469,0,Cash loans,F,N,N,1,184500.0,573408.0,29407.5,495000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.0060079999999999,-16064,-9001,-562.0,-3417,0.0,1,1,0,1,0,0,Core staff,3.0,2,2,FRIDAY,10,0,0,0,0,0,0,School,0.7269282626764737,0.6588460740281407,0.5954562029091491,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Missing,Missing,-999.0,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
287646,0,Cash loans,M,Y,Y,0,247500.0,351000.0,18049.5,351000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-12552,-839,-4316.0,-4357,2.0,1,1,0,1,0,0,Drivers,2.0,2,2,MONDAY,16,0,0,0,1,1,0,Business Entity Type 3,,0.26897640651043,0.4241303111942548,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Missing,Missing,-999.0,Missing,Missing,0.0,0.0,0.0,0.0,-82.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
288464,0,Cash loans,F,N,Y,2,202500.0,679500.0,30834.0,679500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.026392,-12875,-192,-6664.0,-4404,0.0,1,1,0,1,0,0,Private service staff,3.0,2,2,WEDNESDAY,15,0,0,0,0,0,0,Self-employed,0.4354064410203562,0.6449078538682121,0.3962195720630885,0.0814,0.0813,0.9786,-999.0,-999.0,0.0,0.1379,0.1667,-999.0,-999.0,-999.0,0.0706,-999.0,0.0041,0.083,0.0844,0.9786,-999.0,-999.0,0.0,0.1379,0.1667,-999.0,-999.0,-999.0,0.0736,-999.0,0.0044,0.0822,0.0813,0.9786,-999.0,-999.0,0.0,0.1379,0.1667,-999.0,-999.0,-999.0,0.0719,-999.0,0.0042,Missing,block of flats,0.0564,Panel,No,4.0,1.0,4.0,0.0,-1743.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,5.0
288846,0,Cash loans,F,N,Y,0,306000.0,927000.0,38385.0,927000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-19537,-10053,-3974.0,-3073,0.0,1,1,0,1,0,0,Unknown,2.0,2,2,WEDNESDAY,14,0,0,0,0,0,0,School,,0.7488462174855508,0.6658549219640212,0.334,-999.0,0.9826,-999.0,-999.0,0.36,0.3103,0.3333,-999.0,-999.0,-999.0,0.3453,-999.0,0.0012,0.3403,-999.0,0.9826,-999.0,-999.0,0.3625,0.3103,0.3333,-999.0,-999.0,-999.0,0.3598,-999.0,0.0012,0.3373,-999.0,0.9826,-999.0,-999.0,0.36,0.3103,0.3333,-999.0,-999.0,-999.0,0.3515,-999.0,0.0012,Missing,block of flats,0.2719,Panel,No,8.0,0.0,8.0,0.0,-312.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,5.0
291866,0,Cash loans,M,Y,N,0,585000.0,1540305.0,42484.5,1206000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.072508,-13392,-231,-7412.0,-2035,6.0,1,1,0,1,0,0,Managers,1.0,1,1,MONDAY,18,0,1,1,0,0,0,Trade: type 7,0.5610430066518366,0.6803354519035916,0.7091891096653581,0.2701,0.1484,0.9796,-999.0,-999.0,0.4,0.2069,0.3958,-999.0,-999.0,-999.0,0.1844,-999.0,0.0111,0.1481,0.1026,0.9796,-999.0,-999.0,0.1611,0.1379,0.3333,-999.0,-999.0,-999.0,0.1045,-999.0,0.0055,0.2727,0.1484,0.9796,-999.0,-999.0,0.4,0.2069,0.3958,-999.0,-999.0,-999.0,0.1877,-999.0,0.0113,Missing,block of flats,0.3097,Panel,No,0.0,0.0,0.0,0.0,-2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
292441,0,Cash loans,M,N,Y,0,135000.0,800500.5,41004.0,715500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.0228,-20355,365243,-4499.0,-3857,0.0,1,0,0,1,0,0,Unknown,2.0,2,2,MONDAY,10,0,0,0,0,0,0,Unknown,,0.5465539412323682,0.6528965519806539,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Missing,Missing,-999.0,Missing,Missing,3.0,0.0,3.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
301159,0,Cash loans,M,Y,Y,0,175500.0,818671.5,39514.5,661500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792,-18817,-1972,-4973.0,-2324,27.0,1,1,0,1,0,0,Laborers,2.0,2,2,THURSDAY,16,0,0,0,0,1,1,Other,0.6493790484553879,0.6640611604570156,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Missing,Missing,-999.0,Missing,Missing,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,1.0,1.0
305934,0,Cash loans,M,Y,Y,0,121500.0,942300.0,30528.0,675000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.007305,-21070,-3117,-1668.0,-3970,16.0,1,1,1,1,1,0,Laborers,2.0,3,3,SATURDAY,10,0,0,0,0,0,0,Trade: type 7,,0.6427917839774704,0.4170996682522097,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Missing,Missing,-999.0,Missing,Missing,0.0,0.0,0.0,0.0,-661.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
311813,0,Cash loans,M,N,Y,0,157500.0,312768.0,13905.0,270000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.072508,-10427,-2151,-4650.0,-2541,0.0,1,1,1,1,0,0,Unknown,1.0,1,1,WEDNESDAY,9,0,1,1,0,1,1,Business Entity Type 3,,0.7292470582920072,0.6785676886853644,0.1485,0.0937,0.9781,0.7008,0.0629,0.16,0.1379,0.3333,0.0417,0.0,0.121,0.0975,0.0,0.0,0.1513,0.0964,0.9782,0.7125,0.0635,0.1611,0.1379,0.3333,0.0417,0.0,0.1322,0.1014,0.0,0.0,0.1499,0.0937,0.9781,0.7048,0.0633,0.16,0.1379,0.3333,0.0417,0.0,0.1231,0.0992,0.0,0.0,reg oper account,block of flats,0.1109,Panel,No,6.0,1.0,6.0,1.0,-641.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,1.0
332889,0,Cash loans,F,Y,Y,0,99000.0,814041.0,23931.0,679500.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0060079999999999,-10463,-412,-1386.0,-1610,14.0,1,1,0,1,0,0,Unknown,2.0,2,2,MONDAY,15,0,0,0,1,1,0,Self-employed,0.3290257403042143,0.6255861146381101,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Missing,Missing,-999.0,Missing,Missing,0.0,0.0,0.0,0.0,-474.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
344805,0,Cash loans,F,N,Y,0,157500.0,1223010.0,51948.0,1125000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,-23399,-1090,-9772.0,-2817,0.0,1,1,0,1,0,0,Cleaning staff,2.0,3,2,TUESDAY,7,0,0,0,0,0,0,Restaurant,,0.4760915284803039,0.5028782772082183,0.1485,0.0973,0.9806,0.7348,0.2608,0.2,0.1724,0.3333,0.375,0.0881,0.121,0.1813,0.0,0.0,0.1513,0.1009,0.9806,0.7452,0.2632,0.2014,0.1724,0.3333,0.375,0.0901,0.1322,0.1889,0.0,0.0,0.1499,0.0973,0.9806,0.7383,0.2625,0.2,0.1724,0.3333,0.375,0.0896,0.1231,0.1845,0.0,0.0,reg oper spec account,block of flats,0.1426,Panel,No,6.0,0.0,6.0,0.0,-109.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,4.0
361345,0,Cash loans,F,N,Y,1,67500.0,283419.0,18243.0,234000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018634,-15267,-2218,-2339.0,-5132,0.0,1,1,0,1,1,0,Laborers,3.0,2,2,SATURDAY,11,0,0,0,0,0,0,Self-employed,,0.5425839916832325,0.7610263695502636,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Missing,Missing,-999.0,Missing,Missing,0.0,0.0,0.0,0.0,-1639.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,2.0
365139,0,Cash loans,F,N,Y,0,112500.0,153576.0,10390.5,121500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.002042,-18792,-4662,-4747.0,-2144,0.0,1,1,0,1,0,0,Core staff,2.0,3,3,FRIDAY,13,0,0,0,0,0,0,Medicine,,0.2128067362828696,0.1604889306273446,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Missing,Missing,-999.0,Missing,Missing,3.0,3.0,3.0,3.0,-1500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
365186,0,Cash loans,F,N,Y,0,157500.0,429763.5,26419.5,351000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.006207,-21181,365243,-11703.0,-4457,0.0,1,0,0,1,0,1,Unknown,2.0,2,2,TUESDAY,9,0,0,0,0,0,0,Unknown,,0.6566110982929593,0.8406665596573005,0.2649,0.0412,0.9816,0.7484,0.0,0.28,0.2414,0.375,0.375,0.1957,0.216,0.2753,0.0,0.1016,0.27,0.0428,0.9816,0.7583,0.0,0.282,0.2414,0.375,0.375,0.2002,0.236,0.2869,0.0,0.1076,0.2675,0.0412,0.9816,0.7518,0.0,0.28,0.2414,0.375,0.375,0.1991,0.2198,0.2803,0.0,0.1038,reg oper account,block of flats,0.2387,Panel,No,0.0,0.0,0.0,0.0,-855.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,5.0
369447,0,Cash loans,M,Y,Y,0,135000.0,344043.0,27310.5,297000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.009334,-22369,365243,-13340.0,-4352,4.0,1,0,0,1,0,0,Unknown,2.0,2,2,TUESDAY,10,0,0,0,0,0,0,Unknown,,0.7033305617740123,0.6626377922738201,0.0124,0.0,0.9737,0.6396,0.0021,0.0,0.069,0.0417,0.0417,0.0073,0.0101,0.0124,0.0,0.0,0.0126,0.0,0.9737,0.6537,0.0021,0.0,0.069,0.0417,0.0,0.0075,0.011,0.0105,0.0,0.0,0.0125,0.0,0.9737,0.6444,0.0021,0.0,0.069,0.0417,0.0417,0.0075,0.0103,0.0126,0.0,0.0,reg oper account,block of flats,0.0115,Wooden,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0
369714,0,Cash loans,F,N,Y,1,247500.0,254700.0,16276.5,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.0196889999999999,-14730,-4664,-2100.0,-4510,0.0,1,1,1,1,0,0,Laborers,2.0,2,2,FRIDAY,9,0,0,0,0,0,0,Business Entity Type 2,,0.3450904084205639,0.6195277080511546,0.1485,0.0,0.9876,0.83,0.0536,0.04,0.0345,0.3333,0.375,0.0186,0.1202,0.098,0.0039,0.0173,0.1513,0.0,0.9876,0.8367,0.0541,0.0403,0.0345,0.3333,0.375,0.019,0.1313,0.1021,0.0039,0.0183,0.1499,0.0,0.9876,0.8323,0.054,0.04,0.0345,0.3333,0.375,0.0189,0.1223,0.0998,0.0039,0.0177,not specified,block of flats,0.0808,"Stone, brick",No,1.0,1.0,1.0,1.0,-393.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
376973,0,Cash loans,F,N,Y,0,202500.0,1350000.0,37255.5,1350000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.00702,-19769,-2602,-6060.0,-3163,0.0,1,1,0,1,1,0,Accountants,1.0,2,2,THURSDAY,14,0,0,0,0,0,0,Bank,0.8697166195006999,0.5428716212283433,0.6127042441012546,0.1206,-999.0,0.9921,-999.0,-999.0,0.2,0.1379,0.5417,-999.0,0.0257,-999.0,0.1863,-999.0,0.0682,0.1229,-999.0,0.9871,-999.0,-999.0,0.2014,0.1379,0.5417,-999.0,0.0263,-999.0,0.1647,-999.0,0.0722,0.1218,-999.0,0.9921,-999.0,-999.0,0.2,0.1379,0.5417,-999.0,0.0262,-999.0,0.1897,-999.0,0.0697,Missing,block of flats,0.1689,"Stone, brick",No,0.0,0.0,0.0,0.0,-1313.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,4.0
400140,0,Cash loans,F,N,Y,0,112500.0,254700.0,14751.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.020713,-24131,365243,-7610.0,-1930,0.0,1,0,0,1,0,0,Unknown,1.0,3,3,WEDNESDAY,7,0,0,0,0,0,0,Unknown,,0.6712133429417366,0.7194907850918436,0.0082,0.0002,0.9722,-999.0,-999.0,0.0,0.0345,0.0417,-999.0,0.0142,-999.0,0.0081,-999.0,0.0,0.0084,0.0002,0.9722,-999.0,-999.0,0.0,0.0345,0.0417,-999.0,0.0145,-999.0,0.0085,-999.0,0.0,0.0083,0.0002,0.9722,-999.0,-999.0,0.0,0.0345,0.0417,-999.0,0.0145,-999.0,0.0083,-999.0,0.0,Missing,block of flats,0.0069999999999999,Wooden,No,0.0,0.0,0.0,0.0,-233.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
423096,0,Cash loans,M,Y,Y,0,112500.0,308133.0,15862.5,234000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-19821,-118,-12.0,-3380,2.0,1,1,0,1,0,0,Security staff,2.0,2,2,TUESDAY,11,0,0,0,0,0,0,Kindergarten,,0.4955027497437795,0.6785676886853644,0.4835,0.129,0.9995,0.9932,0.1845,0.44,0.2414,0.7083,0.4167,0.0463,0.3824,0.3569,0.0541,0.095,0.4926,0.1339,0.9995,0.9935,0.1861,0.4431,0.2414,0.7083,0.4167,0.0473,0.4178,0.3718,0.0545,0.1006,0.4882,0.129,0.9995,0.9933,0.1856,0.44,0.2414,0.7083,0.4167,0.0471,0.3891,0.3633,0.0543,0.097,reg oper account,block of flats,0.4022,Panel,No,3.0,0.0,3.0,0.0,-1207.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
