SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
301815,1,Cash loans,M,N,Y,0,112500.0,582804.0,31747.5,463500.0,Unaccompanied,State servant,Secondary / secondary special,Separated,House / apartment,0.006629,-8912,-1114,-3077.0,-1345,0.0,1,1,0,1,0,1,Laborers,1.0,2,2,MONDAY,9,0,0,0,1,1,0,Business Entity Type 3,0.1196315486199882,0.6803402076275132,0.6785676886853644,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Missing,Missing,-999.0,Missing,Missing,0.0,0.0,0.0,0.0,-900.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
312486,1,Cash loans,F,N,Y,0,85500.0,121500.0,7762.5,121500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.030755,-21010,365243,-10144.0,-4019,0.0,1,0,0,1,0,0,Unknown,2.0,2,2,SATURDAY,11,0,0,0,0,0,0,Unknown,,0.0788525890770041,0.175605979469379,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Missing,Missing,-999.0,Missing,Missing,1.0,1.0,1.0,0.0,-807.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
323500,1,Cash loans,F,N,Y,1,157500.0,127350.0,15241.5,112500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010966,-10945,-96,-5567.0,-7,0.0,1,1,0,1,0,1,Laborers,3.0,2,2,FRIDAY,15,0,0,0,1,1,0,Construction,0.2028444655991652,0.2799179110176604,0.4830501881366946,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Missing,Missing,-999.0,Missing,Missing,1.0,0.0,1.0,0.0,-478.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
330608,1,Cash loans,M,Y,Y,0,171000.0,927252.0,25627.5,774000.0,Unaccompanied,Working,Secondary / secondary special,Widow,House / apartment,0.01885,-21311,-1234,-1643.0,-290,14.0,1,1,0,1,0,0,Drivers,1.0,2,2,SUNDAY,11,0,0,0,0,1,1,Self-employed,,0.7181195120194219,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Missing,Missing,-999.0,Missing,Missing,1.0,1.0,1.0,1.0,-927.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
331871,1,Cash loans,M,Y,Y,0,175500.0,225000.0,23872.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019101,-11696,-226,-2054.0,-3188,9.0,1,1,0,1,1,0,Laborers,2.0,2,2,FRIDAY,15,1,1,0,1,1,1,Business Entity Type 3,0.1135082641103242,0.097568518123816,0.104119916429159,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Missing,Missing,-999.0,Missing,Missing,0.0,0.0,0.0,0.0,-1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
336290,1,Cash loans,F,N,N,0,135000.0,206280.0,7537.5,135000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0228,-18598,-5651,-138.0,-2147,0.0,1,1,0,1,0,0,Unknown,2.0,2,2,MONDAY,15,0,0,0,0,0,0,Culture,,0.5026205025299731,0.6109913280868294,0.3134,0.1228,0.9995,0.9932,0.1298,0.32,0.1379,0.5833,0.625,0.1086,0.2114,0.3123,0.2027,0.0128,0.2468,0.0868,0.9995,0.9935,0.1002,0.2417,0.1034,0.5833,0.625,0.0666,0.18,0.2579,0.1518,0.0077,0.3164,0.1022,0.9995,0.9933,0.1299,0.32,0.1379,0.5833,0.625,0.104,0.2151,0.3179,0.2038,0.013,reg oper account,block of flats,0.2506,Panel,No,0.0,0.0,0.0,0.0,-545.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
336838,1,Cash loans,F,N,Y,2,90000.0,135000.0,10795.5,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.02461,-10255,-1045,-181.0,-915,0.0,1,1,1,1,1,0,Unknown,4.0,2,2,THURSDAY,17,0,0,0,0,0,0,Security Ministries,,0.1969398409074728,0.2881295999178507,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Missing,Missing,-999.0,Missing,Missing,1.0,0.0,1.0,0.0,-296.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
347724,1,Cash loans,F,Y,Y,3,90000.0,788103.0,28435.5,598500.0,Family,Working,Secondary / secondary special,Civil marriage,Municipal apartment,0.031329,-10945,-2982,-932.0,-3483,10.0,1,1,1,1,0,0,Medicine staff,5.0,2,2,TUESDAY,9,0,0,0,0,0,0,Medicine,0.2789066470730345,0.1542226338199546,0.1777040724853336,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Missing,Missing,-999.0,Missing,Missing,5.0,0.0,5.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
349604,1,Cash loans,F,N,Y,0,225000.0,755190.0,38686.5,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.0196889999999999,-23066,365243,-2752.0,-1175,0.0,1,0,0,1,0,0,Unknown,1.0,2,2,TUESDAY,9,0,0,0,0,0,0,Unknown,,0.4959564689479923,0.7001838506835805,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Missing,Missing,-999.0,Missing,Missing,0.0,0.0,0.0,0.0,-1740.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
358386,1,Revolving loans,F,N,Y,0,67500.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.011703,-7779,-680,-2485.0,-358,0.0,1,1,0,1,0,0,High skill tech staff,2.0,2,2,FRIDAY,12,0,0,0,0,0,0,Transport: type 3,0.4122151501217165,0.4374671794094373,,0.0894,0.0811,0.9886,0.8436,0.0121,0.0,0.181,0.1771,0.2188,0.0561,0.0727,0.0777,0.001,0.004,0.0777,0.0689,0.9851,0.804,0.012,0.0,0.2069,0.1667,0.2083,0.0583,0.067,0.0739,0.0,0.0,0.0859,0.0797,0.9861,0.8121,0.0121,0.0,0.2069,0.1667,0.2083,0.0574,0.0705,0.0777,0.0,0.0,reg oper account,block of flats,0.065,"Stone, brick",No,0.0,0.0,0.0,0.0,-1118.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
359082,1,Cash loans,F,Y,Y,0,360000.0,813105.0,39249.0,657000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.030755,-18847,-4051,-382.0,-2203,5.0,1,1,0,1,0,0,Sales staff,2.0,2,2,TUESDAY,15,0,0,0,0,1,1,Self-employed,0.5699196180576056,0.5597470300497044,0.4031416766587513,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Missing,Missing,-999.0,Missing,Missing,0.0,0.0,0.0,0.0,-2038.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
362696,1,Cash loans,F,N,Y,0,85500.0,490536.0,18621.0,405000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008019,-16205,-1752,-4783.0,-4122,0.0,1,1,1,1,0,0,Sales staff,2.0,2,2,WEDNESDAY,12,0,0,0,0,1,1,Self-employed,,0.2298302820200353,0.248535557339522,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Missing,Missing,-999.0,Missing,Missing,0.0,0.0,0.0,0.0,-762.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,5.0
363746,1,Cash loans,F,Y,Y,0,225000.0,592560.0,32274.0,450000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.003813,-12758,-1406,-2633.0,-5200,1.0,1,1,0,1,0,0,Unknown,2.0,2,2,TUESDAY,5,0,0,0,0,0,0,Other,,0.4120720285494659,,0.0062,-999.0,0.9598,-999.0,-999.0,0.0,0.2069,0.0,-999.0,-999.0,-999.0,0.0054,-999.0,-999.0,0.0063,-999.0,0.9598,-999.0,-999.0,0.0,0.2069,0.0,-999.0,-999.0,-999.0,0.0057,-999.0,-999.0,0.0062,-999.0,0.9598,-999.0,-999.0,0.0,0.2069,0.0,-999.0,-999.0,-999.0,0.0055,-999.0,-999.0,Missing,block of flats,0.0043,Mixed,No,2.0,0.0,2.0,0.0,-1685.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
372733,1,Cash loans,F,N,Y,0,157500.0,1006920.0,51543.0,900000.0,Children,Pensioner,Secondary / secondary special,Married,House / apartment,0.010147,-20818,365243,-816.0,-3645,0.0,1,0,0,1,0,0,Unknown,2.0,2,2,MONDAY,10,0,0,0,0,0,0,Unknown,,0.2438223107188026,0.6879328378491735,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Missing,Missing,-999.0,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
393261,1,Cash loans,M,Y,N,2,225000.0,592560.0,35937.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,Municipal apartment,0.005002,-11720,-1012,-2354.0,-1828,15.0,1,1,1,1,1,0,Drivers,4.0,3,3,SATURDAY,16,0,1,1,1,1,1,Business Entity Type 3,0.1115634642400679,0.3794915426975685,,0.1268,0.0742,0.9886,0.8436,0.0208,0.0,0.1379,0.0833,0.125,0.0129,0.0731,0.0234,0.139,0.0522,0.1292,0.077,0.9886,0.8497,0.0209,0.0,0.1379,0.0833,0.125,0.0132,0.0799,0.0244,0.1401,0.0553,0.128,0.0742,0.9886,0.8457,0.0209,0.0,0.1379,0.0833,0.125,0.0131,0.0744,0.0238,0.1397,0.0533,org spec account,block of flats,0.0311,"Stone, brick",No,0.0,0.0,0.0,0.0,-1212.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
395882,1,Cash loans,M,N,Y,0,157500.0,227520.0,18103.5,180000.0,Unaccompanied,State servant,Secondary / secondary special,Single / not married,House / apartment,0.002042,-14877,-618,-580.0,-4327,0.0,1,1,0,1,0,0,Unknown,1.0,3,3,THURSDAY,11,0,0,0,1,1,0,Other,,0.0935361374158783,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Missing,Missing,-999.0,Missing,Missing,1.0,1.0,1.0,1.0,-230.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
405605,1,Cash loans,M,Y,N,0,202500.0,312768.0,17095.5,270000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.018029,-14296,-768,-1068.0,-2275,22.0,1,1,1,1,0,0,Laborers,2.0,3,3,WEDNESDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.1829546699618878,0.3045339022362171,0.2525986978339766,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Missing,Missing,-999.0,Missing,Missing,1.0,0.0,1.0,0.0,-1587.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0
410339,1,Cash loans,F,N,Y,0,103500.0,343800.0,16155.0,225000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.028663,-11062,-1694,-1893.0,-1486,0.0,1,1,0,1,0,0,Sales staff,2.0,2,2,FRIDAY,8,0,0,0,0,0,0,Self-employed,,0.4435410540663781,0.1473459180275725,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Missing,Missing,-999.0,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
413021,1,Cash loans,M,N,N,0,315000.0,626476.5,67468.5,580500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.008625,-12783,-1402,-1505.0,-1505,0.0,1,1,0,1,0,0,Unknown,2.0,2,2,TUESDAY,13,1,1,0,1,1,0,Transport: type 4,,0.3903894066345292,0.3185955240537633,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Missing,Missing,-999.0,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
414770,1,Cash loans,F,N,Y,0,81000.0,117000.0,9508.5,117000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221,-10787,-942,-743.0,-749,0.0,1,1,1,1,0,0,Core staff,2.0,2,2,WEDNESDAY,8,0,0,0,0,0,0,Trade: type 7,,0.11413729875174,0.656158373001177,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Missing,Missing,-999.0,Missing,Missing,10.0,0.0,10.0,0.0,-583.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
418450,1,Cash loans,M,N,N,2,180000.0,580707.0,35221.5,441000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.006852,-14435,-846,-8112.0,-4206,0.0,1,1,0,1,0,0,Laborers,4.0,3,3,FRIDAY,8,0,0,0,1,1,1,Business Entity Type 3,,0.3134937391369661,,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Missing,Missing,-999.0,Missing,Missing,6.0,3.0,6.0,0.0,-716.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0
427806,1,Cash loans,M,Y,N,1,180000.0,490005.0,25654.5,423000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.02461,-9923,-231,-4578.0,-2315,7.0,1,1,1,1,1,0,Managers,3.0,2,2,TUESDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.3397653890934629,0.6566308202172251,0.4740512892789932,0.0701,0.0874,0.9896,0.8572,0.0134,0.0,0.2069,0.1667,0.2083,0.0481,0.0572,0.0451,0.0,0.0,0.0714,0.0907,0.9896,0.8628,0.0136,0.0,0.2069,0.1667,0.2083,0.0492,0.0624,0.047,0.0,0.0,0.0708,0.0874,0.9896,0.8591,0.0135,0.0,0.2069,0.1667,0.2083,0.0489,0.0581,0.0459,0.0,0.0,Missing,block of flats,0.057,"Stone, brick",No,0.0,0.0,0.0,0.0,-2283.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
428417,1,Cash loans,M,N,Y,0,225000.0,494550.0,39649.5,450000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.0145199999999999,-19974,-788,-3723.0,-3521,0.0,1,1,1,1,0,0,Drivers,2.0,2,2,TUESDAY,7,1,1,0,1,1,0,Other,,0.4934802466435652,,0.0722,0.0873,0.9752,-999.0,-999.0,-999.0,0.1379,-999.0,-999.0,-999.0,-999.0,0.0458,-999.0,0.0345,0.0735,0.0906,0.9752,-999.0,-999.0,-999.0,0.1379,-999.0,-999.0,-999.0,-999.0,0.0477,-999.0,0.0365,0.0729,0.0873,0.9752,-999.0,-999.0,-999.0,0.1379,-999.0,-999.0,-999.0,-999.0,0.0466,-999.0,0.0352,Missing,block of flats,0.0528,Panel,No,4.0,0.0,4.0,0.0,-411.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
431284,1,Cash loans,M,N,N,0,67500.0,180000.0,12159.0,180000.0,Other_B,Working,Secondary / secondary special,Single / not married,With parents,0.015221,-10560,-100,-10529.0,-2934,0.0,1,1,1,1,0,0,Drivers,1.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,Self-employed,,0.3683169651321284,0.4400578303966329,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,Missing,Missing,-999.0,Missing,Missing,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
432334,1,Cash loans,F,N,Y,0,81000.0,254700.0,13185.0,225000.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.005144,-8003,-295,-7996.0,-393,0.0,1,1,1,1,1,0,Unknown,2.0,2,2,SATURDAY,12,1,1,1,1,1,1,Business Entity Type 2,0.1312152374434276,0.446992525396727,,0.0021,-999.0,0.9752,-999.0,-999.0,-999.0,0.069,0.0,-999.0,-999.0,-999.0,0.0018,-999.0,-999.0,0.0021,-999.0,0.9752,-999.0,-999.0,-999.0,0.069,0.0,-999.0,-999.0,-999.0,0.0019,-999.0,-999.0,0.0021,-999.0,0.9752,-999.0,-999.0,-999.0,0.069,0.0,-999.0,-999.0,-999.0,0.0018,-999.0,-999.0,Missing,terraced house,0.0014,Wooden,No,3.0,0.0,3.0,0.0,-198.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
